Id,Start,Name,Impact,Currency
a349dbf5-08f0-4f08-b3de-8f75ede3900d,05/25/2023 12:30:00,Gross Domestic Product Price Index,MEDIUM,USD
ea869c30-a1f8-4915-8f9f-15f02d90c548,05/25/2023 12:30:00,Initial Jobless Claims,MEDIUM,USD
b0c4d8fb-6e8c-4159-9ffd-9df48357485e,05/25/2023 12:30:00,Initial Jobless Claims 4-week average,MEDIUM,USD
f3e017d0-f1cd-4961-afcb-91cf7285b18d,05/25/2023 12:30:00,Personal Consumption Expenditures Prices (QoQ),MEDIUM,USD
9f921409-2352-45d4-8fc7-b72f917d1e0a,05/25/2023 13:50:00,Fed's Barkin speech,MEDIUM,USD
41e6114f-1214-417e-b714-82f41d80896c,05/25/2023 14:00:00,Pending Home Sales (MoM),MEDIUM,USD
5c75cfd7-dc04-4050-99e6-e78ec1b9e4e4,05/25/2023 14:30:00,Fed's Collins speech,MEDIUM,USD
0c8480f9-7de1-47e0-83d0-053ff045db24,05/26/2023 12:30:00,Core Personal Consumption Expenditures - Price Index (MoM),MEDIUM,USD
5d155e83-07f8-42c3-9fd6-02d41522c315,05/26/2023 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),MEDIUM,USD
bedf086a-ad78-464d-895b-92ae01997d9b,05/26/2023 12:30:00,Durable Goods Orders,HIGH,USD
e72387b8-1628-4782-bf6d-d2e115fb6ce5,05/26/2023 12:30:00,Durable Goods Orders ex Defense,MEDIUM,USD
24f65127-e386-42ed-8952-2a5e04d9188c,05/26/2023 12:30:00,Durable Goods Orders ex Transportation,MEDIUM,USD
17fb9d3f-0dcf-496f-a1f1-142b62b3dfa2,05/26/2023 12:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
48460279-b649-409f-8c06-1a6da4e6cb8f,05/26/2023 12:30:00,Personal Income (MoM),MEDIUM,USD
a5210c4b-d785-49ef-a08a-5499e9b29312,05/26/2023 12:30:00,Personal Spending,MEDIUM,USD
b7e9f8fc-3b52-43ff-b94f-2110c6c04be5,05/26/2023 14:00:00,Michigan Consumer Sentiment Index,MEDIUM,USD
dd73f77d-41b4-4a89-aed4-314c5bf5d1e8,05/26/2023 14:00:00,UoM 5-year Consumer Inflation Expectation,MEDIUM,USD
cac7165c-c177-44c5-a865-a4672a301af4,05/30/2023 13:00:00,Housing Price Index (MoM),MEDIUM,USD
e2fa5c60-3406-4c8f-9233-b7bb48b52f66,05/30/2023 13:00:00,S&P/Case-Shiller Home Price Indices (YoY),MEDIUM,USD
d961919d-8231-4aff-bd47-60f9b6c79a2a,05/30/2023 14:00:00,Consumer Confidence,MEDIUM,USD
0b9ebcf0-a614-4ab1-8ff8-93916f09ad35,05/30/2023 17:00:00,Fed's Barkin speech,MEDIUM,USD
5f8d72c3-8a32-40be-8bda-9f7b2c3a0ce2,05/31/2023 12:50:00,Fed's Bowman speech,MEDIUM,USD
c769c933-5f1b-4c14-9884-3d4ff401d97a,05/31/2023 13:45:00,Chicago Purchasing Managers' Index,MEDIUM,USD
23df0ede-d22d-4e0a-a555-eb9471dcf35f,05/31/2023 16:30:00,Fed's Harker speech,MEDIUM,USD
7d0b2f0d-722d-43de-9188-3f39ec080f4f,05/31/2023 17:30:00,Fed's Jefferson speech,MEDIUM,USD
c187b21c-2565-486e-a602-602eef6b0387,05/31/2023 18:00:00,Fed's Beige Book,MEDIUM,USD
acf31575-8bb1-456c-8c52-6a882f7c8cac,06/01/2023 12:15:00,ADP Employment Change,HIGH,USD
c494353b-f881-408c-b73f-d077d26493c7,06/01/2023 12:30:00,Initial Jobless Claims,MEDIUM,USD
abe12581-35d6-4899-a3d4-58f66dc66626,06/01/2023 12:30:00,Initial Jobless Claims 4-week average,MEDIUM,USD
743304d2-c80b-496f-9a44-945542726228,06/01/2023 12:30:00,Nonfarm Productivity,MEDIUM,USD
d2ca44c5-1634-450b-807c-5836f914506d,06/01/2023 12:30:00,Unit Labor Costs,MEDIUM,USD
7c808ba1-cd38-4d61-8e5d-c7cc25ecd6b4,06/01/2023 13:45:00,S&P Global Manufacturing PMI,MEDIUM,USD
71c32f84-481e-4d98-8904-6b2027e0827b,06/01/2023 14:00:00,ISM Manufacturing Employment Index,MEDIUM,USD
fca4dfd7-8994-4868-91d4-5469946d4a10,06/01/2023 14:00:00,ISM Manufacturing New Orders Index,MEDIUM,USD
b4e39aec-9dd3-4a20-b4d3-ed7a59b605e8,06/01/2023 14:00:00,ISM Manufacturing PMI,HIGH,USD
0f304ca8-5d3a-4d37-ba6c-f1e1ccb383a0,06/01/2023 14:00:00,ISM Manufacturing Prices Paid,MEDIUM,USD
2295a15d-bebe-49f4-8512-5d4e22eae7c9,06/01/2023 17:00:00,Fed's Harker speech,MEDIUM,USD
297de03e-ecb6-4272-b92a-97664380e72a,06/02/2023 12:30:00,Average Hourly Earnings (MoM),MEDIUM,USD
e16104e3-fefc-4d66-86b3-13d372ec01ef,06/02/2023 12:30:00,Average Hourly Earnings (YoY),MEDIUM,USD
9a63e024-a358-4a55-b9f3-a4c85e853fa5,06/02/2023 12:30:00,Labor Force Participation Rate,MEDIUM,USD
3e678224-456d-48b4-bcf6-fe5640cc1182,06/02/2023 12:30:00,Nonfarm Payrolls,HIGH,USD
67585d69-3a14-40c5-9746-e37b8eda949d,06/02/2023 12:30:00,U6 Underemployment Rate,MEDIUM,USD
8d4f1c0b-2e17-492f-9219-92c06c62e2c2,06/02/2023 12:30:00,Unemployment Rate,MEDIUM,USD
3fd80ad4-d190-4b18-b45c-ce8a6a9a9b3d,06/04/2023 08:00:00,OPEC Meeting,MEDIUM,USD
19c64224-e9c7-44e6-97d3-dd9681dbd6f0,06/05/2023 13:45:00,S&P Global Composite PMI,MEDIUM,USD
6ef6b0a4-f3af-43c7-8b44-f24d54e849ad,06/05/2023 13:45:00,S&P Global Services PMI,MEDIUM,USD
86c31159-d13e-4bc3-adff-232ef0ec9bf1,06/05/2023 14:00:00,Factory Orders (MoM),MEDIUM,USD
df0e6abe-117a-4042-a44f-ad64239c7a2d,06/05/2023 14:00:00,ISM Services Employment Index,MEDIUM,USD
f14a1c99-d368-4c46-8d5e-71086cd3d4d5,06/05/2023 14:00:00,ISM Services New Orders Index,MEDIUM,USD
a0f1b102-488c-4a51-81a6-d01ec5c0aa41,06/05/2023 14:00:00,ISM Services PMI,HIGH,USD
60b248b4-6981-48a8-9f85-28ede3fb0979,06/05/2023 14:00:00,ISM Services Prices Paid,MEDIUM,USD
51f586da-6437-4634-bac7-2a81cded59a0,06/07/2023 12:30:00,Goods and Services Trade Balance,MEDIUM,USD
a41e6a12-802d-4eb5-b1c3-f434b991ea65,06/08/2023 12:30:00,Initial Jobless Claims,MEDIUM,USD
f544d1fe-1803-4b70-94e9-de1da505ef01,06/08/2023 12:30:00,Initial Jobless Claims 4-week average,MEDIUM,USD
f5145dd7-ff97-4e80-939e-c49f318921ec,06/12/2023 18:00:00,Monthly Budget Statement,MEDIUM,USD
9788fd20-e786-4e42-8e8a-a19d93f0cdb7,06/13/2023 12:30:00,Consumer Price Index (MoM),MEDIUM,USD
c6dd7787-14c0-4a78-a138-d6612cdf9871,06/13/2023 12:30:00,Consumer Price Index (YoY),MEDIUM,USD
cf2f8bb8-9738-4dcb-844b-c30e82db4a79,06/13/2023 12:30:00,Consumer Price Index Core s.a,MEDIUM,USD
ba68271d-966d-4512-b06f-5940aad61af2,06/13/2023 12:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
f6cb62b0-375b-42bf-ab4e-132351a3afb6,06/13/2023 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
cb1a759e-3001-485f-8767-dfc3fff618d9,06/14/2023 12:30:00,Producer Price Index ex Food & Energy (YoY),MEDIUM,USD
89b8e9b5-bad1-42ab-a2ca-2ca153eced3c,06/14/2023 18:00:00,Fed Interest Rate Decision,HIGH,USD
8e5048c4-3fb2-4c44-b5a0-cf883eb1507b,06/14/2023 18:00:00,Fed Monetary Policy Statement,HIGH,USD
684e9d91-f36c-41ac-a6f8-17020231661a,06/14/2023 18:00:00,FOMC Economic Projections,HIGH,USD
86d42d66-2acf-47e1-8fd5-7fd0d1db73a3,06/14/2023 18:00:00,Interest Rate Projections - 1st year,HIGH,USD
3db312c2-2b29-46f6-80f4-22e47b9e4de3,06/14/2023 18:00:00,Interest Rate Projections - 2nd year,HIGH,USD
2aab2285-da98-407c-a883-e201afc4689b,06/14/2023 18:00:00,Interest Rate Projections - Current,HIGH,USD
58a2ff38-ab0b-4961-ab5c-68ac17c6c30d,06/14/2023 18:00:00,Interest Rate Projections - Longer,HIGH,USD
d16db21d-2434-4351-b927-9d30e78c1586,06/14/2023 18:30:00,FOMC Press Conference,HIGH,USD
f22b1c6a-cf8d-440c-8c63-3829446328f6,06/15/2023 12:30:00,Initial Jobless Claims,MEDIUM,USD
d149adbe-059f-4862-838e-36b6d147fcd2,06/15/2023 12:30:00,Initial Jobless Claims 4-week average,MEDIUM,USD
2151a953-0a6b-4c56-9bc9-52842e285fa0,06/15/2023 12:30:00,Philadelphia Fed Manufacturing Survey,MEDIUM,USD
adb6b476-7f82-4bcf-b09f-e1bc5d8380a3,06/15/2023 12:30:00,Retail Sales (MoM),HIGH,USD
02bc7b21-05c6-46a5-8fc4-ea00502b12fd,06/15/2023 12:30:00,Retail Sales Control Group,HIGH,USD
7ce7fbc0-0ed0-4874-8d1b-d1b7d14d39b8,06/15/2023 12:30:00,Retail Sales ex Autos (MoM),MEDIUM,USD
88a348f8-38ce-4843-8dc0-8b909ff59a70,06/16/2023 07:00:00,Fed's Bullard speech,MEDIUM,USD
39def5e4-10fb-44c6-b06e-20adba07b648,06/16/2023 11:45:00,Fed's Waller speech,MEDIUM,USD
8de6ddd2-8a59-4364-8a01-2f3fe3fc0486,06/16/2023 14:00:00,Michigan Consumer Sentiment Index,HIGH,USD
59b4d455-e274-4f42-b3f1-6f02e69bf514,06/16/2023 14:00:00,UoM 5-year Consumer Inflation Expectation,MEDIUM,USD
038996b3-5871-41d1-8cfa-c4cc7f6c2afd,06/16/2023 15:00:00,Fed Monetary Policy Report,MEDIUM,USD
9e69fcae-ffcc-429f-8bc0-2ac3a3a13e96,06/20/2023 10:30:00,Fed's Bullard speech,MEDIUM,USD
a5ddcd27-cc4e-4374-a136-2b98110235a9,06/20/2023 12:30:00,Building Permits (MoM),MEDIUM,USD
9c8aa306-e846-493c-b8c2-2ad36d8b0d8f,06/20/2023 12:30:00,Housing Starts (MoM),MEDIUM,USD
1a1718fc-bc55-4aaf-bf1e-b3fc650493b3,06/20/2023 15:45:00,Fed's Williams speech,MEDIUM,USD
bac5e101-250a-43fa-a8dd-ceb2e03c4ed3,06/21/2023 14:00:00,Fed's Chair Powell testifies,HIGH,USD
c6b3f74e-b81b-40da-9b86-6e4f46973420,06/21/2023 14:00:00,Fed's Cook speech,MEDIUM,USD
920012cc-2f41-40b3-ab9f-8e78584d1b6d,06/21/2023 14:00:00,Fed's Jefferson speech,MEDIUM,USD
924f046f-34de-445e-b53f-d57aa5e19e71,06/21/2023 16:25:00,Fed's Goolsbee speech,MEDIUM,USD
eff30fea-a5ba-46bd-9625-b034e9df30cc,06/21/2023 20:00:00,Fed's Mester speech,MEDIUM,USD
c250d6a4-c35c-474b-b736-43aa75736573,06/22/2023 08:00:00,Fed's Waller speech,MEDIUM,USD
6927ced2-ee0d-4943-82c7-4b3dc323058c,06/22/2023 12:30:00,"Chicago Fed National Activity Index ",MEDIUM,USD
150f82ab-cb6f-45f8-80bf-5d75cd9f6f62,06/22/2023 12:30:00,Initial Jobless Claims,MEDIUM,USD
ae5e5837-09f1-481d-8bf5-3d5dce6868e0,06/22/2023 12:30:00,Initial Jobless Claims 4-week average,MEDIUM,USD
1d7b2fd3-333b-4fbc-b21e-c53186dd0514,06/22/2023 13:55:00,Fed's Bowman speech,MEDIUM,USD
398e71dd-c1af-4484-9e3a-798422c7eb33,06/22/2023 14:00:00,Fed's Chair Powell testifies,HIGH,USD
f4a5ca4e-d263-4fac-89f8-8036975e12a3,06/22/2023 20:30:00,Fed's Barkin speech,MEDIUM,USD
9cd10f75-bc5b-459e-90fc-c32fecd61026,06/23/2023 09:15:00,Fed's Bullard speech,MEDIUM,USD
2661d0f5-639b-4c4e-9574-868fa5fc34ef,06/23/2023 12:00:00,Fed's Bostic speech,MEDIUM,USD
cb9d9c48-5467-45f3-96d5-291e7faf6a83,06/23/2023 13:45:00,S&P Global Composite PMI,MEDIUM,USD
411cd73f-0716-4529-a191-654d669a7850,06/23/2023 13:45:00,S&P Global Manufacturing PMI,MEDIUM,USD
2e4567b0-9587-4076-99f9-87c7689847a6,06/23/2023 13:45:00,S&P Global Services PMI,MEDIUM,USD
89541b61-76cf-4df2-bcc7-7d9dc59e0a8a,06/23/2023 17:40:00,Fed's Mester speech,MEDIUM,USD
bde10159-ad93-4eb3-99d8-4a7178ab6f7e,06/25/2023 13:15:00,Fed's Williams speech,MEDIUM,USD
8e87694f-c955-472a-922f-bf96a9fb91e7,06/27/2023 12:30:00,Durable Goods Orders,MEDIUM,USD
b5c59b69-54cb-469b-a3cb-23627fd0a5b3,06/27/2023 12:30:00,Durable Goods Orders ex Defense,MEDIUM,USD
305d70ae-9f98-4451-b9fb-989ff96f93ec,06/27/2023 12:30:00,Durable Goods Orders ex Transportation,MEDIUM,USD
f2e301b2-2915-48e8-8971-bcc11e13ebf3,06/27/2023 12:30:00,Nondefense Capital Goods Orders ex Aircraft,MEDIUM,USD
a25b648f-f17e-4084-b6cb-478088459372,06/27/2023 13:00:00,Housing Price Index (MoM),MEDIUM,USD
b540044e-c367-48e6-be28-1a20065ff68f,06/27/2023 14:00:00,Consumer Confidence,MEDIUM,USD
a730ac93-3bd0-45ca-8c96-eacb18fb13d3,06/27/2023 14:00:00,New Home Sales Change (MoM),MEDIUM,USD
bb484654-0ac7-443b-a95b-161ce5c9a95f,06/28/2023 13:30:00,Fed's Chair Powell speech,HIGH,USD
3871597e-0e18-47da-a145-04fb538e2590,06/28/2023 20:30:00,Bank Stress Test Info,HIGH,USD
c39d23e8-9d06-4672-9b53-b0ebce94d340,06/29/2023 06:30:00,Fed's Chair Powell speech,HIGH,USD
5489bc90-3e15-4d60-8b25-9c0d353e2c03,06/29/2023 12:30:00,Core Personal Consumption Expenditures (QoQ),MEDIUM,USD
658fc1f0-f274-47f5-9283-23c76ee9ca59,06/29/2023 12:30:00,Gross Domestic Product Annualized,HIGH,USD
d6f21815-c371-4e8e-af26-5cfb5126a8ef,06/29/2023 12:30:00,Gross Domestic Product Price Index,MEDIUM,USD
662f73b0-0930-407d-a6cf-7d94867a6c8d,06/29/2023 12:30:00,Initial Jobless Claims,MEDIUM,USD
1f767ad7-bb4a-4725-8e88-6b6eed17f195,06/29/2023 12:30:00,Personal Consumption Expenditures Prices (QoQ),MEDIUM,USD
e0ee9cd3-611f-434a-873f-ef94b2ce7184,06/29/2023 14:00:00,Pending Home Sales (MoM),MEDIUM,USD
197cde46-ff95-4662-88c0-e3f387818d5b,06/29/2023 19:00:00,Fed's Bostic speech,MEDIUM,USD
1634114b-02b4-4c14-8d22-dd2e66f3828b,06/30/2023 12:30:00,Core Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
4c453552-d713-4d05-b6cd-d20164fc86fa,06/30/2023 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
8798fca6-2946-4359-b6bf-eeb497d65045,06/30/2023 12:30:00,Personal Consumption Expenditures - Price Index (MoM),MEDIUM,USD
12e68d70-e746-4e41-9922-c4c5f69a8f53,06/30/2023 12:30:00,Personal Consumption Expenditures - Price Index (YoY),MEDIUM,USD
396b0db0-d657-4bff-8077-ea7c7492224d,06/30/2023 12:30:00,Personal Income (MoM),MEDIUM,USD
e6086516-5946-4b42-9642-f7b948607c51,06/30/2023 12:30:00,Personal Spending,MEDIUM,USD
255b404e-d04f-48b6-9d2e-a9d93d5003ff,06/30/2023 13:45:00,Chicago Purchasing Managers' Index,MEDIUM,USD
a5e9797e-484a-4b94-9b40-02103f09ee2c,06/30/2023 14:00:00,Michigan Consumer Sentiment Index,MEDIUM,USD
4012fbf7-1039-493d-bc9f-2873c77ab20b,06/30/2023 14:00:00,UoM 5-year Consumer Inflation Expectation,MEDIUM,USD
e1bf7250-9a91-4fd6-a8ea-2ffd3f06f8d6,07/03/2023 14:00:00,ISM Manufacturing Employment Index,MEDIUM,USD
cef069be-3597-45bb-b56e-43bb5d1b8ccf,07/03/2023 14:00:00,ISM Manufacturing New Orders Index,MEDIUM,USD
872c3323-e5de-4615-862a-787360c52a02,07/03/2023 14:00:00,ISM Manufacturing PMI,HIGH,USD
6b0175f4-29f1-4e56-b428-a173d477dbc7,07/03/2023 14:00:00,ISM Manufacturing Prices Paid,MEDIUM,USD
da87cd0a-cfeb-49e8-b222-bd06443b4ca6,07/05/2023 14:00:00,Factory Orders (MoM),MEDIUM,USD
032f0b32-ca24-4e00-a5c0-51f4ed49ca0e,07/05/2023 18:00:00,FOMC Minutes,HIGH,USD
49d182b1-4626-439e-bdc7-7453b19471d5,07/05/2023 20:00:00,Fed's Williams speech,MEDIUM,USD
eef0284d-5b0e-4cb4-8fa7-4fab70ba22c4,07/06/2023 11:30:00,Challenger Job Cuts,MEDIUM,USD
1a50213c-5a16-456f-9c8e-9111f01fb097,07/06/2023 12:15:00,ADP Employment Change,HIGH,USD
861aea76-4a54-45b9-a9e4-f846c419db76,07/06/2023 12:30:00,Initial Jobless Claims,MEDIUM,USD
84220d13-983a-4e71-9385-b97fff23ae5d,07/06/2023 12:45:00,Fed's Logan speech,MEDIUM,USD
e66df4aa-164f-4cce-a039-605c72f3721e,07/06/2023 13:45:00,S&P Global Composite PMI,MEDIUM,USD
976f6a84-7d29-43b0-b91e-7025d5d413d7,07/06/2023 14:00:00,ISM Services Employment Index,MEDIUM,USD
ee7042eb-4642-4e45-a5a1-4ac66c166573,07/06/2023 14:00:00,ISM Services New Orders Index,MEDIUM,USD
08369288-9aed-4b22-91eb-e3c622084794,07/06/2023 14:00:00,ISM Services PMI,HIGH,USD
b9f45fce-33bf-4f01-b783-52a0ef720629,07/06/2023 14:00:00,ISM Services Prices Paid,MEDIUM,USD
ac55d640-ddf7-4a4d-93eb-8cec36e401f8,07/06/2023 14:00:00,JOLTS Job Openings,MEDIUM,USD
8bd4f173-460b-44cd-9f73-b0029976f758,07/07/2023 12:30:00,Average Hourly Earnings (MoM),HIGH,USD
ea0c4a10-69ca-4b32-b77c-a4d36e02348d,07/07/2023 12:30:00,Average Hourly Earnings (YoY),HIGH,USD
f9be2177-5c63-4a58-b170-7eb81231498f,07/07/2023 12:30:00,Labor Force Participation Rate,MEDIUM,USD
ea0f9051-3395-4c42-8c59-b901295b0715,07/07/2023 12:30:00,Nonfarm Payrolls,HIGH,USD
b852b099-8149-4be3-aac1-c98ef70de17a,07/07/2023 12:30:00,U6 Underemployment Rate,MEDIUM,USD
156d2a95-05f2-484d-b47e-db1b2bef7cdb,07/07/2023 12:30:00,Unemployment Rate,MEDIUM,USD
e65ebbe3-5bad-4d26-8c1e-942ab21a3e81,07/10/2023 15:00:00,Fed's Daly speech,MEDIUM,USD
56b4161a-7127-46e3-a2e9-bc7a8ffc18db,07/10/2023 15:00:00,Fed's Mester speech,MEDIUM,USD
fac84c16-a00c-4ae0-85b4-ddc6e2083f5c,07/10/2023 16:00:00,Fed's Bostic speech,MEDIUM,USD
090efc2f-e16e-46c1-83a1-035fec66da4a,07/11/2023 13:00:00,Fed's Bullard speech,MEDIUM,USD
d406b138-b7ec-41ae-b4b4-8c43336d1113,07/12/2023 12:30:00,Consumer Price Index (MoM),HIGH,USD
d0c68f72-4cf9-48f7-bdfa-53dfbda7dd30,07/12/2023 12:30:00,Consumer Price Index (YoY),HIGH,USD
3c236feb-1564-4147-b753-5fc5f4300d1f,07/12/2023 12:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
b9a6fd7d-ac46-4fcc-8a5c-a3e8b1752e52,07/12/2023 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
31d4e410-c259-451b-9ded-73b6eef7d1d6,07/12/2023 13:45:00,Fed's Kashkari speech,MEDIUM,USD
9c2a87b1-fe76-462e-b567-1e6ed7f09a6c,07/12/2023 17:00:00,Fed's Bostic speech,MEDIUM,USD
cdf3fe6c-3470-4091-9e64-af584ebdd011,07/12/2023 18:00:00,Fed's Beige Book,MEDIUM,USD
d3a59e9e-f6fe-461e-8578-f637fe6de75b,07/12/2023 20:00:00,Fed's Mester speech,MEDIUM,USD
24b31162-fe10-4442-a78a-c8b8020e345e,07/13/2023 12:30:00,Initial Jobless Claims,MEDIUM,USD
a2e827c3-187b-4258-8189-03f140274c86,07/13/2023 12:30:00,Producer Price Index (MoM),MEDIUM,USD
b7a0645f-7c61-44cf-a961-6b3b69ad9d08,07/13/2023 12:30:00,Producer Price Index (YoY),MEDIUM,USD
c2e6e9f2-a842-48ba-93f2-18ae9f4feaad,07/13/2023 12:30:00,Producer Price Index ex Food & Energy (MoM),MEDIUM,USD
63b74243-ecbc-4aa1-95b5-d9497d0cb289,07/13/2023 12:30:00,Producer Price Index ex Food & Energy (YoY),HIGH,USD
bc387a04-115f-4b4e-9b31-1d9faf19b593,07/13/2023 18:00:00,Monthly Budget Statement,MEDIUM,USD
d2d78100-157b-411c-99e3-6b478098854d,07/13/2023 22:45:00,Fed's Waller speech,MEDIUM,USD
819314b9-9a14-4f24-9736-71dabfeb1810,07/14/2023 14:00:00,Michigan Consumer Sentiment Index,HIGH,USD
e58c4a6d-b0d6-408d-82bb-879dcd98779c,07/14/2023 14:00:00,UoM 5-year Consumer Inflation Expectation,MEDIUM,USD
9c642f81-d099-467e-b41d-cff3b137de1f,07/17/2023 12:30:00,NY Empire State Manufacturing Index,MEDIUM,USD
6cc3192d-81d6-459b-9ab6-69ea1fe47b09,07/18/2023 12:30:00,Retail Sales (MoM),HIGH,USD
e4cc5d8c-7c4d-4a40-8ea2-0ee8884dd094,07/18/2023 12:30:00,Retail Sales Control Group,HIGH,USD
b85561e2-df6e-40af-97e5-88f07d8c0b1b,07/18/2023 12:30:00,Retail Sales ex Autos (MoM),MEDIUM,USD
eef24963-e83b-49e6-80d3-3a2569f64ab5,07/18/2023 13:15:00,Industrial Production (MoM),MEDIUM,USD
88bb49a1-ece4-4795-a674-1b69a52d3272,07/19/2023 12:30:00,Building Permits (MoM),MEDIUM,USD
d7da0a48-9371-4d08-aa1c-f5f67218a52e,07/19/2023 12:30:00,Housing Starts (MoM),MEDIUM,USD
651e6610-bb13-4499-b9bd-5c8ce08d1dbe,07/20/2023 12:30:00,Initial Jobless Claims,MEDIUM,USD
d5be16de-14af-4266-b1a5-21526562d155,07/20/2023 12:30:00,Philadelphia Fed Manufacturing Survey,MEDIUM,USD
a6830113-286a-469d-a331-95c74d0a895f,07/20/2023 14:00:00,Existing Home Sales Change (MoM),MEDIUM,USD
8acc4e0a-91d4-4f7a-89a9-c8511c6624b7,07/24/2023 13:45:00,S&P Global Composite PMI,MEDIUM,USD
9cf1b776-346f-4dd6-a213-d4dd84d9b6c4,07/24/2023 13:45:00,S&P Global Manufacturing PMI,HIGH,USD
9eb5bf83-f3b9-474a-9388-b24360e95f99,07/24/2023 13:45:00,S&P Global Services PMI,HIGH,USD
9312e9b8-1ea9-49e8-a21e-b3e23a5891ca,07/25/2023 13:00:00,Housing Price Index (MoM),MEDIUM,USD
63a97faa-bd78-44cf-ba00-213027cdaaf6,07/25/2023 14:00:00,Consumer Confidence,MEDIUM,USD
78767dfb-6df8-445b-9f1b-33b46157d58e,07/26/2023 14:00:00,New Home Sales Change (MoM),MEDIUM,USD
6d26b5dc-52fc-4095-9dfe-3a0056a4cbb4,07/26/2023 18:00:00,Fed Interest Rate Decision,HIGH,USD
4d1836a4-937b-4450-bee1-39f58d873bda,07/26/2023 18:00:00,Fed Monetary Policy Statement,HIGH,USD
0eaee712-14f2-4000-9181-2589b9d0bd98,07/26/2023 18:30:00,FOMC Press Conference,HIGH,USD
154df340-4eb3-4d2e-a635-4b739a7be417,07/27/2023 12:30:00,Core Personal Consumption Expenditures (QoQ),MEDIUM,USD
95255fab-9028-42e1-8e68-4e275bccecc4,07/27/2023 12:30:00,Durable Goods Orders,MEDIUM,USD
2a39a613-c684-4d4d-9692-81d712f4997d,07/27/2023 12:30:00,Durable Goods Orders ex Defense,MEDIUM,USD
bc83fae7-da61-472b-b832-efb842af3b7d,07/27/2023 12:30:00,Durable Goods Orders ex Transportation,MEDIUM,USD
d318fb3a-3865-4d74-9974-11b7aa43a8ec,07/27/2023 12:30:00,Gross Domestic Product Annualized,HIGH,USD
0374556d-5622-4065-a9b5-c5df013336d2,07/27/2023 12:30:00,Gross Domestic Product Price Index,MEDIUM,USD
5ee4e853-0209-4d83-b774-1679271af4a1,07/27/2023 12:30:00,Initial Jobless Claims,MEDIUM,USD
16c932a9-86e0-4a01-bdcd-01156c5e2b84,07/27/2023 12:30:00,Nondefense Capital Goods Orders ex Aircraft,MEDIUM,USD
77a33cb4-9399-4372-a37b-187e5503a443,07/27/2023 12:30:00,Personal Consumption Expenditures Prices (QoQ),MEDIUM,USD
0c6f3d83-e8e7-4b64-a8d8-0676c75f0214,07/27/2023 14:00:00,Pending Home Sales (MoM),MEDIUM,USD
fccbc297-5d6f-4ab6-97cf-623998f28c89,07/28/2023 12:30:00,Core Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
552055e0-772c-4163-a19c-15dfe148b928,07/28/2023 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
252a3729-18c4-420e-a57d-58bebf792245,07/28/2023 12:30:00,Employment Cost Index,MEDIUM,USD
e4279718-751d-4486-912e-3ac7f17a404d,07/28/2023 12:30:00,Personal Consumption Expenditures - Price Index (MoM),MEDIUM,USD
ff3e26c9-3208-4971-ba23-9ca864cabd38,07/28/2023 12:30:00,Personal Consumption Expenditures - Price Index (YoY),MEDIUM,USD
e70336a7-8f2c-40df-a76f-2ef778ca78cf,07/28/2023 12:30:00,Personal Income (MoM),MEDIUM,USD
4b81b7da-fa3b-4baf-8afa-f71fc657cf4f,07/28/2023 12:30:00,Personal Spending,MEDIUM,USD
8bbd988c-59e5-458f-b3e7-ab4547346a87,07/28/2023 14:00:00,Michigan Consumer Sentiment Index,MEDIUM,USD
fcd8671c-ca01-45d5-b09d-6ca7ef947ccd,07/28/2023 14:00:00,UoM 5-year Consumer Inflation Expectation,MEDIUM,USD
7983ecbd-dd35-4469-b908-91de71e89787,07/31/2023 13:45:00,Chicago Purchasing Managers' Index,MEDIUM,USD
279c5439-1f7b-42b9-906e-86328abd9933,07/31/2023 18:00:00,Loan Officer Survey,MEDIUM,USD
bc847fb0-b41c-4b5e-9b78-6aa30b7e7efa,08/01/2023 14:00:00,ISM Manufacturing Employment Index,MEDIUM,USD
36fa5036-6275-459d-8974-f4e6482bbe83,08/01/2023 14:00:00,ISM Manufacturing New Orders Index,MEDIUM,USD
682b93ed-2997-40c5-b191-372e365c7148,08/01/2023 14:00:00,ISM Manufacturing PMI,HIGH,USD
5040bee5-36ba-44a5-8162-f69bcb004960,08/01/2023 14:00:00,ISM Manufacturing Prices Paid,MEDIUM,USD
908a554a-02c9-40bf-9d44-03bcebc50567,08/01/2023 14:00:00,JOLTS Job Openings,MEDIUM,USD
a907102d-4f72-4959-8cc1-4fe136c3de34,08/02/2023 12:15:00,ADP Employment Change,HIGH,USD
5f888436-35b6-4667-bf4f-c75e7e3f3bbf,08/03/2023 08:00:00,OPEC Meeting,MEDIUM,USD
ff4a0b07-582a-4241-a19d-f71f9f3cd003,08/03/2023 11:30:00,Challenger Job Cuts,MEDIUM,USD
